Category;Folder;Audio;Video;Arousal_V_Aligned;Arousal_A_Aligned;Arousal_AV_Aligned;Valence_A_Aligned;Valence_V_Aligned;Valence_AV_Aligned;Translated_Text
C3;SAL_C3_S066_P132_VC1_003361_004041;SEWA/SEWAv02/SAL_C3_S066_P132_VC1_003361_004041/SAL_C3_S066_VC1_003361_004041.wav;SAL_C3_S066_P132_VC1_003361_004041.avi;SAL_C3_S066_P132_VC1_003361_004041_Arousal_V_Aligned.csv;SAL_C3_S066_P132_VC1_003361_004041_Arousal_A_Aligned.csv;SAL_C3_S066_P132_VC1_003361_004041_Arousal_AV_Aligned.csv;SAL_C3_S066_P132_VC1_003361_004041_Valence_A_Aligned.csv;SAL_C3_S066_P132_VC1_003361_004041_Valence_V_Aligned.csv;SAL_C3_S066_P132_VC1_003361_004041_Valence_AV_Aligned.csv;I would have liked to have done something better from the picture. Unless the guy says thank you, but then it's too long. Should they be able to get it over in 30 seconds?
C6;SSL_C6_S186_P371_VC1_003392_006801;SEWA/SEWAv02/SSL_C6_S186_P371_VC1_003392_006801/SSL_C6_S186_VC1_003392_006801.wav;SSL_C6_S186_P371_VC1_003392_006801.avi;SSL_C6_S186_P371_VC1_003392_006801_Arousal_V_Aligned.csv;SSL_C6_S186_P371_VC1_003392_006801_Arousal_A_Aligned.csv;SSL_C6_S186_P371_VC1_003392_006801_Arousal_AV_Aligned.csv;SSL_C6_S186_P371_VC1_003392_006801_Valence_A_Aligned.csv;SSL_C6_S186_P371_VC1_003392_006801_Valence_V_Aligned.csv;SSL_C6_S186_P371_VC1_003392_006801_Valence_AV_Aligned.csv; I liked it because I like the product itself. I think there is no mother, woman, etc. who has not tried with wet hands to open the wound and not to wet it. I like it because all the wounds were very pleasant and joyful. It was the mud, it was the only black spot was the man who came with the ugly gloves, the black ones in his hands. And of course I liked that the music was joyful, not those intense, terrifying things that the previous advertisements have, that raise your tension and pressure in your stomach, they were happy and all that. And it was all very bright, clean and bright, with beautiful colors. You noticed that the
C5;SSL_C5_S129_P257_VC1_000651_000901;SEWA/SEWAv02/SSL_C5_S129_P257_VC1_000651_000901/SSL_C5_S129_VC1_000651_000901.wav;SSL_C5_S129_P257_VC1_000651_000901.avi;SSL_C5_S129_P257_VC1_000651_000901_Arousal_V_Aligned.csv;SSL_C5_S129_P257_VC1_000651_000901_Arousal_A_Aligned.csv;SSL_C5_S129_P257_VC1_000651_000901_Arousal_AV_Aligned.csv;SSL_C5_S129_P257_VC1_000651_000901_Valence_A_Aligned.csv;SSL_C5_S129_P257_VC1_000651_000901_Valence_V_Aligned.csv;SSL_C5_S129_P257_VC1_000651_000901_Valence_AV_Aligned.csv; You see, I watched this ad, it's not like...
C6;SSL_C6_S177_P353_VC1_002145_006408;SEWA/SEWAv02/SSL_C6_S177_P353_VC1_002145_006408/SSL_C6_S177_VC1_002145_006408.wav;SSL_C6_S177_P353_VC1_002145_006408.avi;SSL_C6_S177_P353_VC1_002145_006408_Arousal_V_Aligned.csv;SSL_C6_S177_P353_VC1_002145_006408_Arousal_A_Aligned.csv;SSL_C6_S177_P353_VC1_002145_006408_Arousal_AV_Aligned.csv;SSL_C6_S177_P353_VC1_002145_006408_Valence_A_Aligned.csv;SSL_C6_S177_P353_VC1_002145_006408_Valence_V_Aligned.csv;SSL_C6_S177_P353_VC1_002145_006408_Valence_AV_Aligned.csv;Yes, but it's a nice voice. Very practical. Yes, but you had understood what exactly she was doing and what she wanted to show in the ad from the first moment Obviously, if she shows a voice, we will hear it Yes, and the music is great. I think that's the whole point. The fact that the band is putting this stuff on the stage is a great achievement for the music is very interesting, because it doesn't have a specific style, it just lasts for a long time after the first 3-4 examples and it was also strange that if we had a lot of time to think about it and we had to think about it and we had to think about it in the stomach to wash the rest of the liver, what will it do? Will it close? Do you understand what I'm saying? No, of course not. Like the leak that Pavlos had, that you were putting it down, and then you did and the leak came out of the pipe Yes Did you understand? If you pressed it and it closed, the noise would come out Why did it close? Because you pressed it Yes, I'm telling you After I showed you that it was of the tomb and you could have
C5;SVH_C5_S131_P262_VC1_007201_007901;SEWA/SEWAv02/SVH_C5_S131_P262_VC1_007201_007901/SVH_C5_S131_VC1_007201_007901.wav;SVH_C5_S131_P262_VC1_007201_007901.avi;SVH_C5_S131_P262_VC1_007201_007901_Arousal_V_Aligned.csv;SVH_C5_S131_P262_VC1_007201_007901_Arousal_A_Aligned.csv;SVH_C5_S131_P262_VC1_007201_007901_Arousal_AV_Aligned.csv;SVH_C5_S131_P262_VC1_007201_007901_Valence_A_Aligned.csv;SVH_C5_S131_P262_VC1_007201_007901_Valence_V_Aligned.csv;SVH_C5_S131_P262_VC1_007201_007901_Valence_AV_Aligned.csv; And so... I don't know what else to say about the topic of honor that is coming up.
C1;SAL_C1_S021_P041_VC1_004951_006354;SEWA/SEWAv02/SAL_C1_S021_P041_VC1_004951_006354/SAL_C1_S021_VC1_004951_006354.wav;SAL_C1_S021_P041_VC1_004951_006354.avi;SAL_C1_S021_P041_VC1_004951_006354_Arousal_V_Aligned.csv;SAL_C1_S021_P041_VC1_004951_006354_Arousal_A_Aligned.csv;SAL_C1_S021_P041_VC1_004951_006354_Arousal_AV_Aligned.csv;SAL_C1_S021_P041_VC1_004951_006354_Valence_A_Aligned.csv;SAL_C1_S021_P041_VC1_004951_006354_Valence_V_Aligned.csv;SAL_C1_S021_P041_VC1_004951_006354_Valence_AV_Aligned.csv;I didn't really understand it. And then the repetitive movements, the whole thing is repetitive. And then I felt that the creation was pretty good. Mainly because the time is a bit longer. It's more like... How should I put it? Feeling boring
C3;SAL_C3_S083_P165_VC1_003801_004791;SEWA/SEWAv02/SAL_C3_S083_P165_VC1_003801_004791/SAL_C3_S083_VC1_003801_004791.wav;SAL_C3_S083_P165_VC1_003801_004791.avi;SAL_C3_S083_P165_VC1_003801_004791_Arousal_V_Aligned.csv;SAL_C3_S083_P165_VC1_003801_004791_Arousal_A_Aligned.csv;SAL_C3_S083_P165_VC1_003801_004791_Arousal_AV_Aligned.csv;SAL_C3_S083_P165_VC1_003801_004791_Valence_A_Aligned.csv;SAL_C3_S083_P165_VC1_003801_004791_Valence_V_Aligned.csv;SAL_C3_S083_P165_VC1_003801_004791_Valence_AV_Aligned.csv; um one hand the hand and then the person is definitely interesting the question is how much it costs
C4;SVH_C4_S097_P194_VC1_005051_005600;SEWA/SEWAv02/SVH_C4_S097_P194_VC1_005051_005600/SVH_C4_S097_VC1_005051_005600.wav;SVH_C4_S097_P194_VC1_005051_005600.avi;SVH_C4_S097_P194_VC1_005051_005600_Arousal_V_Aligned.csv;SVH_C4_S097_P194_VC1_005051_005600_Arousal_A_Aligned.csv;SVH_C4_S097_P194_VC1_005051_005600_Arousal_AV_Aligned.csv;SVH_C4_S097_P194_VC1_005051_005600_Valence_A_Aligned.csv;SVH_C4_S097_P194_VC1_005051_005600_Valence_V_Aligned.csv;SVH_C4_S097_P194_VC1_005051_005600_Valence_AV_Aligned.csv; I do but it didn't tell off the price so if it costs like a thousand pounds. I don't think it would cost a thousand pounds.
C3;SAL_C3_S075_P149_VC1_003251_004001;SEWA/SEWAv02/SAL_C3_S075_P149_VC1_003251_004001/SAL_C3_S075_VC1_003251_004001.wav;SAL_C3_S075_P149_VC1_003251_004001.avi;SAL_C3_S075_P149_VC1_003251_004001_Arousal_V_Aligned.csv;SAL_C3_S075_P149_VC1_003251_004001_Arousal_A_Aligned.csv;SAL_C3_S075_P149_VC1_003251_004001_Arousal_AV_Aligned.csv;SAL_C3_S075_P149_VC1_003251_004001_Valence_A_Aligned.csv;SAL_C3_S075_P149_VC1_003251_004001_Valence_V_Aligned.csv;SAL_C3_S075_P149_VC1_003251_004001_Valence_AV_Aligned.csv; And I didn't like all the examples either. I just thought that with the egg it wasn't bad, but they had to invent something where you can make soap with a touch.
C3;SAH_C3_S090_P179_VC1_001981_002451;SEWA/SEWAv02/SAH_C3_S090_P179_VC1_001981_002451/SAH_C3_S090_VC1_001981_002451.wav;SAH_C3_S090_P179_VC1_001981_002451.avi;SAH_C3_S090_P179_VC1_001981_002451_Arousal_V_Aligned.csv;SAH_C3_S090_P179_VC1_001981_002451_Arousal_A_Aligned.csv;SAH_C3_S090_P179_VC1_001981_002451_Arousal_AV_Aligned.csv;SAH_C3_S090_P179_VC1_001981_002451_Valence_A_Aligned.csv;SAH_C3_S090_P179_VC1_001981_002451_Valence_V_Aligned.csv;SAH_C3_S090_P179_VC1_001981_002451_Valence_AV_Aligned.csv;Yes, if we could show it once and say that 10 seconds would have been enough and not just two minutes.
C4;SSL_C4_S106_P212_VC1_000701_001700;SEWA/SEWAv02/SSL_C4_S106_P212_VC1_000701_001700/SSL_C4_S106_VC1_000701_001700.wav;SSL_C4_S106_P212_VC1_000701_001700.avi;SSL_C4_S106_P212_VC1_000701_001700_Arousal_V_Aligned.csv;SSL_C4_S106_P212_VC1_000701_001700_Arousal_A_Aligned.csv;SSL_C4_S106_P212_VC1_000701_001700_Arousal_AV_Aligned.csv;SSL_C4_S106_P212_VC1_000701_001700_Valence_A_Aligned.csv;SSL_C4_S106_P212_VC1_000701_001700_Valence_V_Aligned.csv;SSL_C4_S106_P212_VC1_000701_001700_Valence_AV_Aligned.csv; I love it. I love it. Can you hear me? Yeah, that's a typical problem all the time. It makes me agitated when I have to go to the bathroom. I'm like, I'm going to go to the bathroom. I'm like, I'm going to go to the bathroom. I'm like, I'm going to go to the bathroom. I'm like, I'm going to go to the bathroom. I'm like, I'm going to go to the bathroom. It makes me agitated when I have to touch the tap to turn the water on and then the tap's not clean.
C2;SSD_C2_S062_P123_VC1_000734_001657;SEWA/SEWAv02/SSD_C2_S062_P123_VC1_000734_001657/SSD_C2_S062_VC1_000734_001657.wav;SSD_C2_S062_P123_VC1_000734_001657.avi;SSD_C2_S062_P123_VC1_000734_001657_Arousal_V_Aligned.csv;SSD_C2_S062_P123_VC1_000734_001657_Arousal_A_Aligned.csv;SSD_C2_S062_P123_VC1_000734_001657_Arousal_AV_Aligned.csv;SSD_C2_S062_P123_VC1_000734_001657_Valence_A_Aligned.csv;SSD_C2_S062_P123_VC1_000734_001657_Valence_V_Aligned.csv;SSD_C2_S062_P123_VC1_000734_001657_Valence_AV_Aligned.csv; It was very beautiful. And the music? The music was a bit frustrating for me. And the fact that you started with the rotten meat. Yes, I think I don't...I don't know.
C5;SAH_C5_S148_P295_VC1_002201_002651;SEWA/SEWAv02/SAH_C5_S148_P295_VC1_002201_002651/SAH_C5_S148_VC1_002201_002651.wav;SAH_C5_S148_P295_VC1_002201_002651.avi;SAH_C5_S148_P295_VC1_002201_002651_Arousal_V_Aligned.csv;SAH_C5_S148_P295_VC1_002201_002651_Arousal_A_Aligned.csv;SAH_C5_S148_P295_VC1_002201_002651_Arousal_AV_Aligned.csv;SAH_C5_S148_P295_VC1_002201_002651_Valence_A_Aligned.csv;SAH_C5_S148_P295_VC1_002201_002651_Valence_V_Aligned.csv;SAH_C5_S148_P295_VC1_002201_002651_Valence_AV_Aligned.csv; I think that modern children are very good at washing their hands and using the black that was before.
C6;SAL_C6_S179_P358_VC1_001277_003963;SEWA/SEWAv02/SAL_C6_S179_P358_VC1_001277_003963/SAL_C6_S179_VC1_001277_003963.wav;SAL_C6_S179_P358_VC1_001277_003963.avi;SAL_C6_S179_P358_VC1_001277_003963_Arousal_V_Aligned.csv;SAL_C6_S179_P358_VC1_001277_003963_Arousal_A_Aligned.csv;SAL_C6_S179_P358_VC1_001277_003963_Arousal_AV_Aligned.csv;SAL_C6_S179_P358_VC1_001277_003963_Valence_A_Aligned.csv;SAL_C6_S179_P358_VC1_001277_003963_Valence_V_Aligned.csv;SAL_C6_S179_P358_VC1_001277_003963_Valence_AV_Aligned.csv; So, anyone who needed to work on the house, was very good. He used real tools with his hands that he used to make the walls. How did you manage to do this? I think this was the best solution. . . And also another good thing was that it didn't only show the little girl who was holding the handrails and could see how she was holding it and how she was holding it, because the little girl knew afterwards that she wouldn't be able to hold it. The good thing is that it showed small children,
C4;SSL_C4_S114_P227_VC1_002951_004800;SEWA/SEWAv02/SSL_C4_S114_P227_VC1_002951_004800/SSL_C4_S114_VC1_002951_004800.wav;SSL_C4_S114_P227_VC1_002951_004800.avi;SSL_C4_S114_P227_VC1_002951_004800_Arousal_V_Aligned.csv;SSL_C4_S114_P227_VC1_002951_004800_Arousal_A_Aligned.csv;SSL_C4_S114_P227_VC1_002951_004800_Arousal_AV_Aligned.csv;SSL_C4_S114_P227_VC1_002951_004800_Valence_A_Aligned.csv;SSL_C4_S114_P227_VC1_002951_004800_Valence_V_Aligned.csv;SSL_C4_S114_P227_VC1_002951_004800_Valence_AV_Aligned.csv; not good in infection control purposes. It didn't show anything spectacular about the attack. The final shot was of it doing a spray, but it just went on far too long. I hated it, absolutely hated it. So it was, it was just, I don't know, a sort of advert where it says the same simple message over and over again and I just didn't want to watch it
C3;SAH_C3_S075_P150_VC1_001951_002465;SEWA/SEWAv02/SAH_C3_S075_P150_VC1_001951_002465/SAH_C3_S075_VC1_001951_002465.wav;SAH_C3_S075_P150_VC1_001951_002465.avi;SAH_C3_S075_P150_VC1_001951_002465_Arousal_V_Aligned.csv;SAH_C3_S075_P150_VC1_001951_002465_Arousal_A_Aligned.csv;SAH_C3_S075_P150_VC1_001951_002465_Arousal_AV_Aligned.csv;SAH_C3_S075_P150_VC1_001951_002465_Valence_A_Aligned.csv;SAH_C3_S075_P150_VC1_001951_002465_Valence_V_Aligned.csv;SAH_C3_S075_P150_VC1_001951_002465_Valence_AV_Aligned.csv; No, I actually thought that was quite funny, because you actually think of something completely different there, and then comes the meat. So I didn't really think that was that bad, but I thought it was a bit long.
C3;SAH_C3_S087_P173_VC1_004601_004981;SEWA/SEWAv02/SAH_C3_S087_P173_VC1_004601_004981/SAH_C3_S087_VC1_004601_004981.wav;SAH_C3_S087_P173_VC1_004601_004981.avi;SAH_C3_S087_P173_VC1_004601_004981_Arousal_V_Aligned.csv;SAH_C3_S087_P173_VC1_004601_004981_Arousal_A_Aligned.csv;SAH_C3_S087_P173_VC1_004601_004981_Arousal_AV_Aligned.csv;SAH_C3_S087_P173_VC1_004601_004981_Valence_A_Aligned.csv;SAH_C3_S087_P173_VC1_004601_004981_Valence_V_Aligned.csv;SAH_C3_S087_P173_VC1_004601_004981_Valence_AV_Aligned.csv; And of course it would have been great if they had a little bit of language. Then you could have done everything much better and faster and more clearly.
C5;SSL_C5_S144_P288_VC1_002351_002651;SEWA/SEWAv02/SSL_C5_S144_P288_VC1_002351_002651/SSL_C5_S144_VC1_002351_002651.wav;SSL_C5_S144_P288_VC1_002351_002651.avi;SSL_C5_S144_P288_VC1_002351_002651_Arousal_V_Aligned.csv;SSL_C5_S144_P288_VC1_002351_002651_Arousal_A_Aligned.csv;SSL_C5_S144_P288_VC1_002351_002651_Arousal_AV_Aligned.csv;SSL_C5_S144_P288_VC1_002351_002651_Valence_A_Aligned.csv;SSL_C5_S144_P288_VC1_002351_002651_Valence_V_Aligned.csv;SSL_C5_S144_P288_VC1_002351_002651_Valence_AV_Aligned.csv; I like it, that's why I told you it's good for the local.
C1;SSD_C1_S004_P007_VC1_001001_001901;SEWA/SEWAv02/SSD_C1_S004_P007_VC1_001001_001901/SSD_C1_S004_VC1_001001_001901.wav;SSD_C1_S004_P007_VC1_001001_001901.avi;SSD_C1_S004_P007_VC1_001001_001901_Arousal_V_Aligned.csv;SSD_C1_S004_P007_VC1_001001_001901_Arousal_A_Aligned.csv;SSD_C1_S004_P007_VC1_001001_001901_Arousal_AV_Aligned.csv;SSD_C1_S004_P007_VC1_001001_001901_Valence_A_Aligned.csv;SSD_C1_S004_P007_VC1_001001_001901_Valence_V_Aligned.csv;SSD_C1_S004_P007_VC1_001001_001901_Valence_AV_Aligned.csv;It's okay, but the creativity isn't great. Because I think you can just put your hand directly below the top of your hand now, and you don’t necessarily have to use that kind of touch.
C1;SAH_C1_S029_P057_VC1_003201_004052;SEWA/SEWAv02/SAH_C1_S029_P057_VC1_003201_004052/SAH_C1_S029_VC1_003201_004052.wav;SAH_C1_S029_P057_VC1_003201_004052.avi;SAH_C1_S029_P057_VC1_003201_004052_Arousal_V_Aligned.csv;SAH_C1_S029_P057_VC1_003201_004052_Arousal_A_Aligned.csv;SAH_C1_S029_P057_VC1_003201_004052_Arousal_AV_Aligned.csv;SAH_C1_S029_P057_VC1_003201_004052_Valence_A_Aligned.csv;SAH_C1_S029_P057_VC1_003201_004052_Valence_V_Aligned.csv;SAH_C1_S029_P057_VC1_003201_004052_Valence_AV_Aligned.csv;I really love this kind of thing. Yeah, because at home, it's actually... It's very practical. Yeah. It's like you've thought about all of those things. So if it's okay, I'll buy it. All considered. So if possible, I would also like to buy that product. right.
C1;SAH_C1_S013_P025_VC1_006901_008783;SEWA/SEWAv02/SAH_C1_S013_P025_VC1_006901_008783/SAH_C1_S013_VC1_006901_008783.wav;SAH_C1_S013_P025_VC1_006901_008783.avi;SAH_C1_S013_P025_VC1_006901_008783_Arousal_V_Aligned.csv;SAH_C1_S013_P025_VC1_006901_008783_Arousal_A_Aligned.csv;SAH_C1_S013_P025_VC1_006901_008783_Arousal_AV_Aligned.csv;SAH_C1_S013_P025_VC1_006901_008783_Valence_A_Aligned.csv;SAH_C1_S013_P025_VC1_006901_008783_Valence_V_Aligned.csv;SAH_C1_S013_P025_VC1_006901_008783_Valence_AV_Aligned.csv; But the problem is, if you touch the top, will your water dragon head get dirty? Actually, it's the same as having buttons. The buttons get dirty. But you can use different steps of your body . I said, your arm isn't dirty, just touch it. Yes. It feels interesting. Especially this. The rest seems to be nothing. OK.
C4;SSD_C4_S112_P224_VC1_002001_003300;SEWA/SEWAv02/SSD_C4_S112_P224_VC1_002001_003300/SSD_C4_S112_VC1_002001_003300.wav;SSD_C4_S112_P224_VC1_002001_003300.avi;SSD_C4_S112_P224_VC1_002001_003300_Arousal_V_Aligned.csv;SSD_C4_S112_P224_VC1_002001_003300_Arousal_A_Aligned.csv;SSD_C4_S112_P224_VC1_002001_003300_Arousal_AV_Aligned.csv;SSD_C4_S112_P224_VC1_002001_003300_Valence_A_Aligned.csv;SSD_C4_S112_P224_VC1_002001_003300_Valence_V_Aligned.csv;SSD_C4_S112_P224_VC1_002001_003300_Valence_AV_Aligned.csv;I thought it was like much too long. Yeah, there was. They repeated the same idea over and over again. So it was, oh, messy hands. Hey, let's turn on the tap for like 90 seconds. better if it was like a like 10 short like you know like those sponsorship stings that you get on TV channels and stuff. Put it up into 10 or whatever, then it'd be better.
C5;SSD_C5_S139_P278_VC1_005801_006051;SEWA/SEWAv02/SSD_C5_S139_P278_VC1_005801_006051/SSD_C5_S139_VC1_005801_006051.wav;SSD_C5_S139_P278_VC1_005801_006051.avi;SSD_C5_S139_P278_VC1_005801_006051_Arousal_V_Aligned.csv;SSD_C5_S139_P278_VC1_005801_006051_Arousal_A_Aligned.csv;SSD_C5_S139_P278_VC1_005801_006051_Arousal_AV_Aligned.csv;SSD_C5_S139_P278_VC1_005801_006051_Valence_A_Aligned.csv;SSD_C5_S139_P278_VC1_005801_006051_Valence_V_Aligned.csv;SSD_C5_S139_P278_VC1_005801_006051_Valence_AV_Aligned.csv; I don't know if it's too long again.
C5;SVL_C5_S146_P292_VC1_005401_005601;SEWA/SEWAv02/SVL_C5_S146_P292_VC1_005401_005601/SVL_C5_S146_VC1_005401_005601.wav;SVL_C5_S146_P292_VC1_005401_005601.avi;SVL_C5_S146_P292_VC1_005401_005601_Arousal_V_Aligned.csv;SVL_C5_S146_P292_VC1_005401_005601_Arousal_A_Aligned.csv;SVL_C5_S146_P292_VC1_005401_005601_Arousal_AV_Aligned.csv;SVL_C5_S146_P292_VC1_005401_005601_Valence_A_Aligned.csv;SVL_C5_S146_P292_VC1_005401_005601_Valence_V_Aligned.csv;SVL_C5_S146_P292_VC1_005401_005601_Valence_AV_Aligned.csv; you never press the clean part of the elbow
C4;SSL_C4_S108_P215_VC1_003201_003700;SEWA/SEWAv02/SSL_C4_S108_P215_VC1_003201_003700/SSL_C4_S108_VC1_003201_003700.wav;SSL_C4_S108_P215_VC1_003201_003700.avi;SSL_C4_S108_P215_VC1_003201_003700_Arousal_V_Aligned.csv;SSL_C4_S108_P215_VC1_003201_003700_Arousal_A_Aligned.csv;SSL_C4_S108_P215_VC1_003201_003700_Arousal_AV_Aligned.csv;SSL_C4_S108_P215_VC1_003201_003700_Valence_A_Aligned.csv;SSL_C4_S108_P215_VC1_003201_003700_Valence_V_Aligned.csv;SSL_C4_S108_P215_VC1_003201_003700_Valence_AV_Aligned.csv; other than that, I think the project conveyed well and what it can do and how it's used and stuff. I think it was good in that way. I'm not even sure what it does as
C2;SSD_C2_S195_P390_VC1_000301_002910;SEWA/SEWAv02/SSD_C2_S195_P390_VC1_000301_002910/SSD_C2_S195_VC1_000301_002910.wav;SSD_C2_S195_P390_VC1_000301_002910.avi;SSD_C2_S195_P390_VC1_000301_002910_Arousal_V_Aligned.csv;SSD_C2_S195_P390_VC1_000301_002910_Arousal_A_Aligned.csv;SSD_C2_S195_P390_VC1_000301_002910_Arousal_AV_Aligned.csv;SSD_C2_S195_P390_VC1_000301_002910_Valence_A_Aligned.csv;SSD_C2_S195_P390_VC1_000301_002910_Valence_V_Aligned.csv;SSD_C2_S195_P390_VC1_000301_002910_Valence_AV_Aligned.csv; I think I saw a very useless video from a tool called Interest-Restless. So we saw a team that was not very true to the situation where you try to find out . I don't see what this device is for, I don't see what would be more useful in my life, that it would be an contact tape, rather a round tape. The practical thing is that I don't practical to not touch the ball with your bare hands, you can't always get it, so you have to clean the ball first, because it will be slippery after a while. So this is a kind of I didn't give myself.
C6;SSL_C6_S179_P357_VC1_002182_003319;SEWA/SEWAv02/SSL_C6_S179_P357_VC1_002182_003319/SSL_C6_S179_VC1_002182_003319.wav;SSL_C6_S179_P357_VC1_002182_003319.avi;SSL_C6_S179_P357_VC1_002182_003319_Arousal_V_Aligned.csv;SSL_C6_S179_P357_VC1_002182_003319_Arousal_A_Aligned.csv;SSL_C6_S179_P357_VC1_002182_003319_Arousal_AV_Aligned.csv;SSL_C6_S179_P357_VC1_002182_003319_Valence_A_Aligned.csv;SSL_C6_S179_P357_VC1_002182_003319_Valence_V_Aligned.csv;SSL_C6_S179_P357_VC1_002182_003319_Valence_AV_Aligned.csv; Yes, I think that was the best because in these situations, you know how it is in the kitchen, you grab left with your hands and then you come back to the left and then you change to Greece and then move to another country and then I will be able to do it myself. Especially since they have been in the kitchen for so long and they continue to be in the kitchen.
C2;SAH_C2_S034_P067_VC1_005252_005735;SEWA/SEWAv02/SAH_C2_S034_P067_VC1_005252_005735/SAH_C2_S034_VC1_005252_005735.wav;SAH_C2_S034_P067_VC1_005252_005735.avi;SAH_C2_S034_P067_VC1_005252_005735_Arousal_V_Aligned.csv;SAH_C2_S034_P067_VC1_005252_005735_Arousal_A_Aligned.csv;SAH_C2_S034_P067_VC1_005252_005735_Arousal_AV_Aligned.csv;SAH_C2_S034_P067_VC1_005252_005735_Valence_A_Aligned.csv;SAH_C2_S034_P067_VC1_005252_005735_Valence_V_Aligned.csv;SAH_C2_S034_P067_VC1_005252_005735_Valence_AV_Aligned.csv; I don't think so. Well, at least something else. And it's great to do the advertisement, like a video.
C2;SSD_C2_S035_P069_VC1_002352_003021;SEWA/SEWAv02/SSD_C2_S035_P069_VC1_002352_003021/SSD_C2_S035_VC1_002352_003021.wav;SSD_C2_S035_P069_VC1_002352_003021.avi;SSD_C2_S035_P069_VC1_002352_003021_Arousal_V_Aligned.csv;SSD_C2_S035_P069_VC1_002352_003021_Arousal_A_Aligned.csv;SSD_C2_S035_P069_VC1_002352_003021_Arousal_AV_Aligned.csv;SSD_C2_S035_P069_VC1_002352_003021_Valence_A_Aligned.csv;SSD_C2_S035_P069_VC1_002352_003021_Valence_V_Aligned.csv;SSD_C2_S035_P069_VC1_002352_003021_Valence_AV_Aligned.csv; But in the end, half of it could be this long, right? Well, a little bit shorter. I liked the beginning, when it started to turn into a ball.
